Year,Round,Race Name,Circuit,Country,Driver Name,Lap,Stop Number,Duration (s)
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Mark Webber,29,3,20.279
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Heikki Kovalainen,28,2,20.807
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Sergio Pérez,29,2,21.143
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Jarno Trulli,29,2,21.723
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Narain Karthikeyan,28,2,24.448
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Jenson Button,30,2,20.763
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Adrian Sutil,30,2,20.267
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Paul di Resta,32,2,20.126
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Sebastian Vettel,34,3,20.426
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Lewis Hamilton,35,3,20.473
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Jérôme d'Ambrosio,34,2,22.982
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Rubens Barrichello,35,3,20.65
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Felipe Massa,36,3,22.419
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Pastor Maldonado,36,3,21.574
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Nick Heidfeld,36,2,21.953
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Jaime Alguersuari,36,3,21.019
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Fernando Alonso,39,4,20.38
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Timo Glock,38,2,21.632
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Michael Schumacher,41,3,20.451
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Vitaly Petrov,41,3,21.739
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Heikki Kovalainen,41,3,23.068
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Nico Rosberg,42,3,20.395
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Sébastien Buemi,42,3,20.819
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Jarno Trulli,43,3,23.001
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Kamui Kobayashi,44,3,20.5
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Mark Webber,47,4,19.984
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Sebastian Vettel,48,4,20.292
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Sergio Pérez,47,3,21.829
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Jenson Button,48,3,20.107
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Lewis Hamilton,49,4,20.988
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Adrian Sutil,48,3,23.23
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Narain Karthikeyan,47,3,24.298
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Nick Heidfeld,50,3,20.796
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Jaime Alguersuari,50,4,23.143
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Jérôme d'Ambrosio,49,3,21.708
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Paul di Resta,51,3,20.573
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Pastor Maldonado,53,4,22.077
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Timo Glock,53,3,21.17
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,Rubens Barrichello,54,4,20.637
2011,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Michael Schumacher,12,1,35.084
2011,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Jenson Button,15,1,25.28
2011,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Nico Rosberg,15,1,25.189
2011,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Sebastian Vettel,16,1,28.536
2011,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Mark Webber,16,1,37.735
2011,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Fernando Alonso,17,1,25.352
2011,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Heikki Kovalainen,19,1,26.477
2011,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Paul di Resta,20,1,24.97
2011,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Lewis Hamilton,22,1,31.445
2011,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Timo Glock,22,1,26.827
2011,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Jarno Trulli,24,1,25.595
2011,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Pastor Maldonado,25,1,26.468
2011,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Felipe Massa,26,1,26.615
2011,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Narain Karthikeyan,25,1,28.325
2011,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Paul di Resta,27,2,19.36
2011,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Vitaly Petrov,28,1,28.856
2011,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Jaime Alguersuari,29,1,25.907
2011,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Rubens Barrichello,32,1,25.921
2011,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Jenson Button,33,2,26.421
2011,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Paul di Resta,32,3,47.226
2011,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Nick Heidfeld,33,1,25.851
2011,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Sébastien Buemi,33,1,26.073
2011,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Fernando Alonso,34,2,31.382
2011,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Nico Rosberg,33,2,25.31
2011,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Vitantonio Liuzzi,32,1,28.298
2011,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Jérôme d'Ambrosio,33,1,27.577
2011,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Kamui Kobayashi,34,1,28.642
2011,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Adrian Sutil,34,1,25.037
2011,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Narain Karthikeyan,33,2,39.917
2011,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Lewis Hamilton,43,2,19.347
2011,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Jarno Trulli,46,2,26.065
2011,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Jenson Button,48,3,24.67
2011,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Lewis Hamilton,49,3,26.977
2011,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Heikki Kovalainen,52,2,25.878
2011,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Nico Rosberg,53,3,25.116
2011,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Pastor Maldonado,54,2,25.687
2011,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Mark Webber,55,2,26.269
2011,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Jaime Alguersuari,56,2,27.55
2011,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Sébastien Buemi,62,2,25.045
2011,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Jérôme d'Ambrosio,63,2,26.464
2011,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Adrian Sutil,68,2,27.879
2011,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Rubens Barrichello,68,2,25.675
2011,6,Monaco Grand Prix,Circuit de Monaco,Monaco,Nick Heidfeld,69,2,26.281
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Jenson Button,8,1,23.65
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Vitantonio Liuzzi,9,1,27.202
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Jenson Button,13,2,14.501
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Rubens Barrichello,15,1,23.305
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Adrian Sutil,16,1,24.052
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Fernando Alonso,17,1,23.893
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Nico Rosberg,17,1,23.105
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Pastor Maldonado,17,1,23.571
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Sébastien Buemi,17,1,23.949
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Jérôme d'Ambrosio,17,1,24.143
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Michael Schumacher,18,1,24.472
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Fernando Alonso,19,2,26.348
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Jenson Button,19,3,23.868
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Nico Rosberg,19,2,22.986
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Jaime Alguersuari,19,1,26.045
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Rubens Barrichello,19,2,25.066
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Heikki Kovalainen,19,1,44.037
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Jarno Trulli,19,1,51.684
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Pastor Maldonado,19,2,24.943
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Sebastian Vettel,20,1,23.872
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Mark Webber,20,1,29.546
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Sébastien Buemi,20,2,24.649
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Felipe Massa,21,1,24.886
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Michael Schumacher,21,2,24.196
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Jérôme d'Ambrosio,23,2,30.497
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Jérôme d'Ambrosio,33,3,24.655
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Michael Schumacher,34,3,22.832
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Adrian Sutil,34,2,22.923
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Timo Glock,34,1,24.425
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Rubens Barrichello,34,3,24.684
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Sébastien Buemi,34,3,23.97
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Nick Heidfeld,35,1,23.113
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Paul di Resta,35,1,22.479
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Jenson Button,35,4,23.589
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Pedro de la Rosa,35,1,30.288
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Jaime Alguersuari,35,2,24.863
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Pastor Maldonado,35,3,23.593
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Vitantonio Liuzzi,35,2,34.897
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Kamui Kobayashi,36,1,23.687
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Felipe Massa,36,2,22.742
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Vitaly Petrov,36,1,23.816
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Mark Webber,36,2,22.402
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Fernando Alonso,36,3,26.129
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Nico Rosberg,36,3,22.735
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Jarno Trulli,36,2,23.332
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Jérôme d'Ambrosio,36,4,14.538
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Sebastian Vettel,37,2,22.958
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Narain Karthikeyan,37,1,29.115
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Jenson Button,37,5,31.718
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Paul di Resta,43,2,28.63
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Adrian Sutil,45,3,14.565
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Adrian Sutil,49,4,32.449
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Mark Webber,50,3,22.77
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Rubens Barrichello,50,4,23.059
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Sébastien Buemi,50,4,26.561
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Paul di Resta,50,3,14.538
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Jenson Button,51,6,23.741
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Jaime Alguersuari,51,3,23.338
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Pastor Maldonado,51,4,23.7
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Timo Glock,51,2,25.079
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Narain Karthikeyan,51,2,29.54
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Michael Schumacher,52,4,22.869
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Felipe Massa,52,3,22.56
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Nick Heidfeld,52,2,23.364
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Pedro de la Rosa,52,2,24.039
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Jarno Trulli,52,3,25.14
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Jérôme d'Ambrosio,52,5,30.714
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Sebastian Vettel,53,3,22.526
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Vitantonio Liuzzi,52,3,33.278
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Kamui Kobayashi,53,2,24.618
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Vitaly Petrov,53,2,24.145
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Nico Rosberg,53,4,22.702
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Felipe Massa,53,4,28.346
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Paul di Resta,53,4,23.129
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Pastor Maldonado,61,5,31.701
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Pastor Maldonado,10,1,21.301
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Nick Heidfeld,11,1,22.114
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Rubens Barrichello,11,1,21.163
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Kamui Kobayashi,11,1,23.492
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Lewis Hamilton,12,1,20.34
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Nico Rosberg,12,1,21.054
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Adrian Sutil,12,1,20.676
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Mark Webber,13,1,20.465
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Sebastian Vettel,14,1,21.006
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Fernando Alonso,14,1,21.477
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Jenson Button,14,1,20.997
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Michael Schumacher,14,1,21.201
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Paul di Resta,14,1,20.567
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Sébastien Buemi,14,1,21.321
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Heikki Kovalainen,14,1,23.241
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Narain Karthikeyan,14,1,28.03
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Felipe Massa,15,1,20.718
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Vitaly Petrov,15,1,22.104
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Michael Schumacher,15,2,30.665
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Vitantonio Liuzzi,15,1,24.459
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Timo Glock,17,1,21.9
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Jarno Trulli,18,1,23.327
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Jérôme d'Ambrosio,18,1,21.943
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Jaime Alguersuari,19,1,21.391
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Lewis Hamilton,24,2,21.035
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Sergio Pérez,25,1,21.939
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Sébastien Buemi,26,2,20.46
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Heikki Kovalainen,26,2,21.126
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Nick Heidfeld,27,2,22.285
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Paul di Resta,27,2,20.818
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Vitaly Petrov,27,2,21.168
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Mark Webber,28,2,20.319
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Adrian Sutil,28,2,20.286
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Rubens Barrichello,28,2,21.262
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Pastor Maldonado,28,2,21.805
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Fernando Alonso,29,2,20.551
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Vitantonio Liuzzi,28,2,22.766
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Sebastian Vettel,30,2,20.441
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Jenson Button,30,2,20.325
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Nico Rosberg,30,2,23.547
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Narain Karthikeyan,29,2,24.675
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Felipe Massa,31,2,25.537
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Michael Schumacher,31,3,21.168
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Kamui Kobayashi,33,2,20.545
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Jarno Trulli,34,2,22.131
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Jérôme d'Ambrosio,37,2,22.25
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Vitaly Petrov,39,3,21.105
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Nick Heidfeld,40,3,21.472
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Rubens Barrichello,40,3,21.286
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Mark Webber,42,3,20.367
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Lewis Hamilton,42,3,20.212
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Jaime Alguersuari,42,2,21.103
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Heikki Kovalainen,42,3,22.632
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Adrian Sutil,43,3,21.036
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Timo Glock,42,2,22.03
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Paul di Resta,44,3,21.069
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Fernando Alonso,45,3,20.136
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Vitantonio Liuzzi,43,3,22.235
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Pastor Maldonado,44,3,21.49
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Nico Rosberg,45,3,20.896
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Sébastien Buemi,45,3,20.995
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Sebastian Vettel,47,3,20.331
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Narain Karthikeyan,44,3,26.059
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Felipe Massa,48,3,20.404
2011,8,European Grand Prix,Valencia Street Circuit,Spain,Jenson Button,48,3,20.479
2011,9,British Grand Prix,Silverstone Circuit,UK,Michael Schumacher,9,1,30.242
2011,9,British Grand Prix,Silverstone Circuit,UK,Nick Heidfeld,10,1,24.716
2011,9,British Grand Prix,Silverstone Circuit,UK,Jenson Button,11,1,25.07
2011,9,British Grand Prix,Silverstone Circuit,UK,Adrian Sutil,11,1,25.737
2011,9,British Grand Prix,Silverstone Circuit,UK,Kamui Kobayashi,11,1,28.448
2011,9,British Grand Prix,Silverstone Circuit,UK,Pastor Maldonado,11,1,26.238
2011,9,British Grand Prix,Silverstone Circuit,UK,Sébastien Buemi,11,1,26.279
2011,9,British Grand Prix,Silverstone Circuit,UK,Vitaly Petrov,11,1,24.88
2011,9,British Grand Prix,Silverstone Circuit,UK,Rubens Barrichello,11,1,25.86
2011,9,British Grand Prix,Silverstone Circuit,UK,Timo Glock,11,1,25.416
2011,9,British Grand Prix,Silverstone Circuit,UK,Vitantonio Liuzzi,11,1,26.643
2011,9,British Grand Prix,Silverstone Circuit,UK,Jérôme d'Ambrosio,11,1,28.742
